speaker_id,movie_id,conversation_id,text,clean_text
u29,m2,L3223,"Well, it's not up to you to decide whether she's innocent or not.  Don't you understand, that's why you're a professional.",
u29,m2,L3223,"No, I don't think you were a fool, I just think you were stupid about it.  I mean, to say the least, you outta know better.  You don't know her well enough. She's got the potential to fucking hang you even if she suggests that you made a pass at her, it's fuckin' over.  You can deny it all you want, but it will not make one fucking bit of difference. You're dead.",
u29,m2,L3219,Just a shower?,
u29,m2,L3219,"Well, you shoulda because nobody's gonna believe you didn't...including me.",
u29,m2,L3080,Women like that have a way of turning professionals into amateurs.,
u29,m2,L3080,"Okay, tell you what, I'll give you a head start.  You take her to the station house.  Don't let her out of your sight. She's the only warm body we got left.",
u29,m2,L3069,You're her Savior?  Is she the kid you're gonna save from the burning building?,
u29,m2,L3069,So am I.,
u29,m2,L3069,My point exactly.,
u29,m2,L3069,What would your girlfriend think of that?,
u29,m2,L3069,You wanna talk to her alone?,
u29,m2,L3067,She's fucked.  Even if that story is true.,
u29,m2,L3057,Something back home?,
u29,m2,L3052,Is that all there is?,
u29,m2,L3052,What are you hiding?  Why are you afraid,
u29,m2,L2993,"Then I guess we're doin' this the right way, aren't we?  If we pull up to a burning building I'll gladly let you go first.",
u29,m2,L2993,"Hey!  I always wanted to be a cop when I was a kid.  I dreamed of running up to a door, kicking it in, pulling my gun and yelling 'Freeze!' at the bad guy! What'd you dream about?",
u29,m2,L2993,"So am I.  Alright, I'll go inside and you cover the back.",
u29,m2,L2993,You thirsty?,
u29,m2,L2991,Leon - meet us at 63rd and Madison. Hair salon.  Ludwig's.,
u29,m2,L2962,Better than one.,
u29,m2,L2955,"Tell you what - I'll flip you a coin. If you win you can come with me.  If you don't win, you don't come.",
u29,m2,L2955,I'll let you know what happens.,
u29,m2,L2949,This has nothing to do with your fire.,
u29,m2,L2949,You got any better ideas?,
u29,m2,L2899,Stay here.,
u29,m2,L2899,You're Polish?,
u29,m2,L2899,This isn't homicide school.,
u29,m2,L2899,There wasn't a fire.  There'll be nothing for you to do.,
u29,m2,L2895,Eastern Europe.  Like what?  Romania? Hungary?,
u29,m2,L2892,What would you call her?,
u29,m2,L2887,Maybe you don't care about that either.  Prettiest suspect I've had in awhile.,
u29,m2,L2887,Pretty.,
u29,m2,L2883,"You were right, they were both dead before the fire.  The male was stabbed so hard the killer broke off the tip of the knife in his spine.  That's usually an indicator of something personal.",
u29,m2,L2883,Sure.  But I would like to ask you something.  You got a problem with me?,
u29,m2,L2875,Good.  Good.  Commendable.,
u29,m2,L2875,"Nah, why should you?",
u29,m2,L2875,"Well, just so you know.  I gave you guys the credit.",
u29,m2,L2875,Watch the news?,
u29,m2,L2746,"No, what is it?",
u29,m2,L2730,"No, we don't mind.  You mind Leon?",
u29,m2,L3248,You really think you'll be able to fool a jury with this bullshit?  How fuckin' stupid are you?,
u29,m2,L3243,If you kill me and film it you're putting a noose around your neck.,
u29,m2,L3236,"Then do it, asshole.",
u29,m2,L3236,What's your accomplishment.,
u29,m2,L3236,What do you want?,
u29,m2,L3148,Don't be late.,
u29,m2,L3148,See you later.  Good luck.,
u29,m2,L3148,"Yeah, yeah.  Good thing.",
u29,m2,L3148,Yeah.  I promise.,
u29,m2,L3148,Tonight.,
u29,m2,L3135,"Patronizing you... Nay, I love you.",
u29,m2,L3135,"I promise.  We'll talk.  You'll be great.  You'll be fine.  Go ahead, just imagine that, uh... Just look into the lens and imagine you're talking to me.",
u29,m2,L3135,I'll tell you tonight.  Let's do it tonight.  As soon as you get back we'll talk.  We'll talk.,
u29,m2,L3135,No.  Go ahead.  You're gonna be great.,
u29,m2,L3135,"Well, that's great.",
u29,m2,L3135,That's good.,
u29,m2,L3126,Answer it.,
u29,m2,L3126,Answer the phone.,
u29,m2,L3119,Could be Leon's.,
u29,m2,L3103,You're ruthless.,
u29,m2,L3103,You were merciless.  You didn't give a shit if you got me or not.,
u29,m2,L3103,"Yeah, well you took the camera and put it right down on the evidence.  That was...",
u29,m2,L3103,I'm not.,
u29,m2,L3103,"Maybe I should just, ya know...turn to the cameras and say, do you mind if we just work something out?",
u29,m2,L3103,"Oh, I'm sorry.  Did I embarrass you, sweetheart?  Oh...",
u29,m2,L3103,I can't...I can't answer you just because you want me to answer you!,
u29,m2,L3101,Hey.,
u29,m2,L3038,Alright.,
u29,m2,L3038,Alright?,
u29,m2,L3038,Yeah.  Now's not a good time.,
u29,m2,L3031,"Um...now is not a good time, okay. Detective Jackson's hurt.  He's fine. I've got a Fire Marshall shot, Detective Jackson is hurt but not seriously.",
u29,m2,L3031,"He was hurt, but not seriously.  He'll be fine.",
u29,m2,L3031,I really can't give out any information right now at this point.,
u29,m2,L3029,I can't talk right now.  We have some things to take care of.,
u29,m2,L2758,We don't know.  When I have more I'll let you know.,
u29,m2,L2758,You know you can't do that.  C'mon.,
u29,m2,L2758,There are two bodies found at this point.,
u29,m2,L2758,We don't know that yet.  It's much too early.  There's a lot to be done.,
u29,m2,L2664,Again?  I didn't wanna do it the first time.,
u29,m2,L2653,"Yeah, yeah.  Jesus.",
u29,m2,L2653,Keep them out of my way.,
u29,m2,L2651,I hope this prick doesn't run.  My knees are killing me.  Stay behind me.,
u29,m2,L2646,Yeah.  And he still went to the party.,
u29,m2,L2646,He's from Antigua.  His girlfriend was taking too long to put her make-up on. they were late for a party.  Stabbed her with a beer bottle.,
u29,m2,L2644,Not what.  Who.,
u29,m2,L2611,How old are your kids?,
u29,m2,L2604,I'm not moody.,
u29,m2,L2604,"Not chopped up.  Not chopped up like that.  I mean, what do I got left? Coupla articles.  A medal or two. Plaque here and there and in a coupla years no one remembers me anymore.",
u29,m2,L2595,"So we're waitin' to hit this warrant - we got Emergency Service with the heavy weapons standin' by - ready to go.  I say, lemme get a cigar outta the car.  I go to get the cigar and BOOM!  All the sudden I turn around and a kid with a shotgun let one go.  Right where I was standin'.  That coulda been it.  I coulda had my head blown off and for what?  Some stupid kid got panicky, takes the safety off and it's over.  If I hadn't gone back for that cigar - for a bad habit - I would've had my head blown off.",
