speaker_id,movie_id,conversation_id,text,clean_text
u16,m1,L2109,"And were you never ambitious, Excellency?  Or is ambition only a virtue among the nobles, a fault for the rest of us?",
u16,m1,L2106,I'm not bargaining!,
u16,m1,L2103,"NO...!  I have waited too long, fought too hard.  Now you expect me to take all the risks while you take the profit!  No... I will not be your servant!",
u16,m1,L2103,No...,
u16,m1,L2409,"Utapan, won't you speak to me?  You used to know how to speak to me.",
u16,m1,L2393,"You have to find them, Utapan.  Look what they did!",
u16,m1,L2341,Ask him if he will help.,
u16,m1,L2341,We will work with his people.  We want peace.  Ask the Chief if he understands?,
u16,m1,L2256,He has medicine.  Tell him we admire his people.,
u16,m1,L2256,... and also to bring medicine.,
u16,m1,L2256,To bring the word of God.,
u16,m1,L2253,Thousands.,
u16,m1,L2248,Tell him his country is very beautiful.  Tell him we are leaving men here -- to build a fort.,
u16,m1,L2248,Tell the Chief we thank him.,
u16,m1,L2237,What is it?  A tribe?  An island?,
u16,m1,L2531,I don't know... I have the impression that I didn't change that much.  I still can't accept the world as it is!,
u16,m1,L2531,New worlds create new people.,
u16,m1,L2531,I have to disagree.,
u16,m1,L2525,"You'll always be older than me, Father.",
u16,m1,L2144,Give me absolution.,
u16,m1,L2140,"You are bound by an oath, Father.",
u16,m1,L2140,"If I tell them, they won't follow me.  You know that I am right, Father.  You trust me...",
u16,m1,L2134,I am not sure... It could be twice the distance.,
u16,m1,L2134,I lied.  The journey will be longer than I said.,
u16,m1,L2134,"Father, I have betrayed my family. I betrayed my men.  And I betrayed you.",
u16,m1,L2132,"Forgive me, Father.  For I have sinned.",
u16,m1,L2045,All of them!  Just lies!,
u16,m1,L2041,Damn all of you!  You all set up theories based on what?  You never leave the safety of your studies! Go out!  Find out what the world is about and then tell me something I can listen to!,
u16,m1,L2037,Damn God!,
u16,m1,L2037,Wait!  I've waited seven years already!  How much longer do you want me to wait?,
u16,m1,L1963,I've been contradicted all my life... Eternity!,
u16,m1,L1963,Passion is something one cannot control!,
u16,m1,L1963,"I'll try to remember that, Marchena...",
u16,m1,L1957,So was Christ!,
u16,m1,L1957,"The calculations of Toscanelli Marin de Tyr, Esdras...",
u16,m1,L1957,Ignorance!  I believe the Indies are no more than 750 leagues west of the Canary Islands.,
u16,m1,L1951,To open a new route to Asia.  At the moment there are only two ways of reaching it...,
u16,m1,L1947,How did you manage it?,
u16,m1,L1947,God... That's in a week!,
u16,m1,L1942,"Father, I am doing what I think is the best for him.  And he has the teacher I would have chosen for myself.",
u16,m1,L2456,Your Majesty -- some men are content to read about things.  I must see them with my own eyes.  I cannot be other than I am.,
u16,m1,L2456,Thank you.,
u16,m1,L2279,They come and go as naked as the day God created them...,
u16,m1,L2085,"Thirty seven, Your Majesty... And you?",
u16,m1,L2079,"I know what I see.  I see someone who doesn't accept the world as it is.  Who's not afraid.  I see a women who thinks... ""What if?""...",
u16,m1,L2079,May I speak freely?,
u16,m1,L2076,Surely you can do anything you want.,
u16,m1,L2073,What did they say about Granada before today?,
u16,m1,L2071,No more than the woman who said she would take Granada from the Moors.,
u16,m1,L2386,"You'll be held in detention, deprived of your privileges and possessions.  Until you are returned to Spain where you will be judged. Have you anything to say?",
u16,m1,L2386,"In one act of brutality, you have created chaos.  Tribes who were fighting each other are now joining forces against us!  All that because of your criminal savagery!",
u16,m1,L2347,Don Moxica -- we all have to work.,
u16,m1,L2345,We can't raise the wheel without it.,
u16,m1,L2331,"We came here to stay!  To build! Not to start a crusade.  In this forest, there is enough danger to sweep us away in days!  So we will be brave and swallow our grief.  And in the name of those who died, we will accomplish what we came for.",
u16,m1,L2331,You want a war?  Fine.  We are a thousand.  They outnumber us by ten! Who will you kill?  Which tribe?,
u16,m1,L2328,"If you want to keep your head on your shoulders, you'll do as I say.",
u16,m1,L2277,"The Indians have no such word, Don Moxica.",
u16,m1,L2490,He's drawing an isthmus... He's saying we're on an isthmus.,
u16,m1,L2164,What do you read?,
u16,m1,L2157,Come over here.,
u16,m1,L2157,And what do you think Mendez?,
u16,m1,L2154,"Due west, Captain Mendez.  And may God be with us...",
u16,m1,L2196,You're right.  Let the men decide.,
u16,m1,L2196,"Pinzon, Pinzon... All we can do now is go forward!  Think about that!",
u16,m1,L2196,"You never did.  You did all the talking for both of us, remember?",
u16,m1,L2196,"And then what?  Half of the water has gone, the rest is nearly putrid! You know that!",
u16,m1,L2196,The land is there.  I know it!,
u16,m1,L2196,You think I don't know that?,
u16,m1,L2196,We have to keep the hopes of these men alive!,
u16,m1,L2196,"Six days ago, yes.",
u16,m1,L2064,Where can I meet this man?,
