speaker_id,movie_id,conversation_id,text,clean_text
u5,m0,L989,What's the matter?  Upset that I rubbed off on her?,
u5,m0,L989,The part where Bianca beat the hell out of some guy.,
u5,m0,L989,Parts of it.,
u5,m0,L989,"No, Daddy.",
u5,m0,L986,Yeah.  She left with some bikers Big ones.  Full of sperm.,
u5,m0,L338,I want to go to an East Coast school! I want you to trust me to make my own choices.  I want --,
u5,m0,L338,So what I want doesn't matter?,
u5,m0,L338,Because you're making decisions for me.,
u5,m0,L338,I thought you were punishing me.,
u5,m0,L338,Then tell them I had a seizure.,
u5,m0,L184,This from someone whose diary is devoted to favorite grooming tips?,
u5,m0,L172,You decided.,
u5,m0,L172,I know.,
u5,m0,L1017,"Am I supposed to feel better? Like, right now?  Or do I have some time to think about it?",
u5,m0,L108,Tempestuous?,
u5,m0,L103,I still maintain that he kicked himself in the balls.  I was merely a spectator.,
u5,m0,L103,Expressing my opinion is not a terrorist action.,
